reviewText,overall
"The on-board computer has disabled itself, and turned of multiple times, and the problem still isn't fixed after visiting the dealer 7 times (They say its fixed.) The radio looses reception for no good reason, and out of nowhere, the onstar system detected a fault a day after we subscribed to the service. Both key fobs had to be replaced, for $500 each, and the entire antenna system had to be replaced. In short, don't buy this lemon of a car, stick to the foreign cars.",0
Fof d does not stand by it's products. The shift handle on this model car is bad going  back to 2011 and poses a safety hazard because it will not properly seat in park and can potentially roll. The car should be under a national recall. It appears Ford doesn't care about the danger.,0
"Do not purchase one of these unless you are prepared to deal with Volkswagen about how incompetent their employees are in their Service Department!  Our 2016 Tiguan R-Type has been repaired twice for a leaking transfer case.  My garage is covered in motor oil and I am pissed off!  The first time the car went in for the repair for an engine breather, the Service Depatment completely ignored the fact that we had purchased an extended warranty on the vehicle from Volkswagen.  Only after contacting corporate was this reversed.  I think I am going to hose the engine down and trade it in.",0
"the CVT failed after 60.1k miles 100miles out of warranty nissan said they could not do anything due to its 100 miles after the stated warranty. spent 8k to install a new CVT on a car that was less than 18 months old. yes, it was a while ago and i'm still sore about it.

My next car will be a company that will stand by there product.",0
Could not pass the moose test. 0/10.,0
"Was a company car, ran away as fast as we could after 2 years.",0
terrible vehicle car has a different problem every month since new now has no warranty absolutely the worst do not buy it,0
"I nicknamed my car ""Caesar"" because sometimes you want to stab it.
Seriously. This car has more problems than this review has time for, but to just name a few:
- The passenger seatbelt doesn't work anymore, I'll be driving down the road and the seatbelt will just pop out.
- The radio volume will randomly pitch really loud, and when that happens, the stereo turn down dial won't work. So good times all around.
- Recently, Caesar has begun refusing to switch gears on the highway, and will just stop accelerating.
- Whilst stopped at a stoplight last week, the car began to rev and shake and then the engine just turned off.
Oh, and there isn't usually a check engine light while all of this is happening.

Long story short, don't buy a volvo.",0
"Since I buy this car I been fixing everything is a waist of money, but unfortunately I still making payments on the car and I don't have way to buy another one.",0
"Only buy The 98 Ford expedition if the motor was corrected. The 98 Ford expedition plugs blowout because of a manufacture defect, they actually blow out of the engine because they did not drill the threads deep enough for the spark plugs. I put a brand-new motor in that had all the defects corrected.  Now the truck runs great and I will give it five stars now.",0
Junk,0
worst car,0
All forda are a piece of crap,0
If you are taller than 6 ft do not buy this car it has 0 leg room for you even in the front seat. The most uncomfortable Honda I have ever been in.,0
"Clearly the worst automobile purchase I have ever made in my 50 years.  Terrible dealerships, poor quality product and the worst customer service.  Too many things to go into but for the money we spent on this SUV, I would have expected sooo much more!",0
Worse vehicle ever made,0
"Owned this car for 4 months.  Terrible reliability.  Car had 42,000 miles when purchased, so still had 8000 miles on factory warranty, which in theory is great until you take it in to the dealer and they refuse to fix your issues.  First issue was bad upper control arms that caused an intermittent steering wheel shake at 65-75mph.  Two trips to the dealer and pleading with the service writer to ride on the hwy with me to show him the issue before they would replace.  (I also had to pay for full balance and alignment before they would consider it anything but a tire issue).  Next was steering wheel would not return to center after low speed turns, which was never fixed as this is ""normal"".  Last straw was took it to an independent for an oil change and turns out about a quart of oil was sitting on the bellypan, being absorbed by the sound deadening material on the bottom.  Independent told me to take it to the dealer to have it repaired under warranty as it was leaking from the heads and valve cover area.  AUDI SAN FRANCISCO refused to fix any leaking, would not even acknowledge it.  All this on a car with less than 50,000 miles.  Immediately sold the car (back to an AUDI dealer) and put my wife in a Honda CRV instead.  Not worth the trouble!",0
