reviewText,overall
sturdy small tyke heart got end style honda make special edition version bought everything crv model could tarted wood paneling roof rack sun roof different front grill bumper leather seat allwheel drive low manual gear knew pump would prove power speed unfortunately though model could accommodate honda navigation device console large enough hell disc player cassette tape woo hoo impressed vehicle used long trip ive driven beach galveston pensacola even storm louisiana riding puddle low visibility wheel drive made driving ice easy really impressed bought another car honda accord st new line body last st say accord great city driving thats would recommend least cylinder variety kept car accord started major issue like front wheel drive computer replaced compared beating gave crv accord fell way behind term stability reliability kept crv year still good shape,1
truck work horse bought new little repair work mile gallon,1
great,1
liked mile doesnt burn oil still original shock still new car pep paint still good rattle still get excellent gas mileage still look stylish liked least ignition switch worn time fixed new expensive key necessary,1
best diesel dually made replace aluminum wheel poorly made cracked also transmission mile didnt change fluid warning change every mile spend another one haul pound slide problem love truck,1
radio switch top mechanic cause radio intermittent sound problem year old gas cap cause check engine light problem,1
mustang great reliable american made everyone one,1
wife vehicle researched chose bought used usually drive handicapped poor night vision drive enjoys apex nicknamed goal every mountaineer apex roughly mile purchased complete brake pad replacement value even replacing tire full tuneup mechanic work air conditioner recently wife struck rear driving apex however damage tallied insurance company able repair instead totaling apex compare ride cadillac smooth handling tr crisp tight although fit tight seven people front kid middle two adult third seat complaint discomfort shop mostly month carry two large cooler still decent space third seat shame ford discontinued mercury brand explorer arent nice lincoln cost much find one gem youll glad driveway neither dodge journey nissan rogue hold candle personalityclad gogetter,1
best suv,1
absolutely love toyota tacoma bought brand new best reliable vehical ever,1
truck great one best thing right,1
great vehicle,1
rubicon th anniversary anvil grey loved,1
love van day recall like windstar truck suspension liter engine pull boat camping trailer problem ford need bring model back got right one,1
love car absolutely beautiful manual transmission quiet super luxurious price full leather heated seat mirror etc one complaint would wheel well rust seems car issue terrible catch soon enough fix problem,1
